ASN00007168,ASN00006081,ARM00087046,ASN00008060,ASN00007123,ASN00002012,ASN00001017,ASN00005058,AM000037782,ASN00008068,ASN00008054,ASN00002026,ASN00004094,ASN00005052,ASN00003103,ASN00006105,ASN00004087,ASN00003024,ASN00007143,ASN00007020,ASN00002028,ASN00007171,AJ000037925,ARM00087938,ASN00003100,AGM00060640,ASN00004009,ASN00007081,ASN00007049,ASN00007150,ASN00003031,AJ000037673,AM000037789,ASN00004046,ASN00002069,ASN00002035,ASN00004067,ASN00007193,ASN00003009,ARM00087532,ASN00001014,AJ000037575,ASN00006012,AJ000037907,ASN00004066,ARM00087016,ASN00005008,ASN00006083,AGM00060387,ASN00003088,ASN00007038,ASN00006018,ASN00003016,ASN00008104,ASN00007088,ASN00002034,ARM00087909,ARM00087765,ASN00004019,ASN00002031,ASN00006009,AJ000037860,ASN00004050,ASN00005004,ASN00002033,ASN00003014,AM000037878,ASN00001003,ASM00094997,AM000037629,AGM00060417,ASN00007154,ASN00006070,ASN00008114,AM000037618,ASN00005032,AQC00914000,AG000060590,ASN00008008,AJ000037972,ASN00005040,ARM00087148,ASN00004088,ASN00006064,ASN00008024,ASN00004099,ASN00007133,AQC00914650,ASN00003027,ASN00007053,ASN00003033,ASN00008076,ASN00006048,ASN00008110,AEM00041217,ASN00007300,ASN00007121,ASN00007064,ASN00007500,AJ000037850,ASN00005092,AM000037705,ASN00004072,ARM00087643,ASN00003082,ASN00003050,ASN00002024,ASN00003012,ASN00002053,ASN00005055,ASN00008041,AJ000037984,ASN00005059,ASN00003022,AM000037871,ASN00005082,ASN00005061,AGM00060531,ASN00006038,ASN00005021,ASN00003025,ASN00003044,ASN00007186,ASN00008046,AM000037786,ASN00001004,ASN00005067,ASN00008017,ASN00003057,AGM00060369,ASN00004011,ASN00002029,ASN00005016,ASN00007032,AGE00147707,ASN00002057,ASN00004018,AJ000037914,ASN00003039,ASN00005053,AO000066390,AGM00060511,ASN00007009,AJ000037747,ASN00008096,AGM00060367,AO000066160,ASN00003095,ASN00004086,AM000037699,ASN00007177,AJ000037968,ASN00003041,ASN00008067,ASN00006067,ASN00002027,ASN00008047,ASN00002001,AR000087078,ASN00007094,ASN00008010,ASN00004082,ASN00003045,ASN00007034,ASN00001000,ASN00002000,ASN00005028,ASN00005094,AR000000004,ASN00007179,ASN00002022,ASN00002015,ASN00007128,ASN00007033,AJ000037981,ASN00002020,ASN00004098,ASN00005015,AJ000037825,AGE00147716,ASN00008015,ARM00087582,ASN00003053,ASN00004030,AGM00060686,ASN00003066,ALE00108905,AJ000037679,ASN00008056,ASN00002008,ASN00003019,ALM00013615,ASN00005035,ASN00003049,ASN00002018,ASN00003096,ASN00008055,ASN00003080,ASN00007015,ASM00095997,AGM00060518,AM000037698,ASN00007061,ASN00005025,ASN00003087,ASN00004056,ASN00003036,ASN00007110,ASN00008038,AM000037627,ARM00087548,ASN00008069,ASN00002049,ARM00087436,ARM00087679,ASN00006030,AGM00060540,ASN00003043,ASN00003003,ASN00002050,ASN00003002,ASN00008045,AM000037791,AO000066270,ASN00006003,AR000087623,ARM00087596,AGE00147706,ASN00007018,AGE00147717,AGM00060620,ASN00008052,ASN00008097,ASN00006002,ASN00001011,ASN00005076,AQC00914188,ASN00007145,AQC00914145,ASN00004005,ASN00004004,ASN00003052,ASN00008125,AM000037815,ASN00002038,ASN00007067,AO000066422,ASN00001009,ASN00007180,ASN00007027,ASN00002011,ASN00006080,ASN00003026,ASN00004089,AJ000037905,ASN00007045,ASN00001013,ASN00006036,ASN00008121,ASN00008031,AR000870470,ASN00006047,ASN00003061,ASN00005027,ASN00006040,ASN00008002,ASN00001018,AR000000012,ASN00007073,AJ000037749,ASN00008044,ASN00004036,AM000037872,ASN00004060,ASN00005006,ASN00004080,ASN00008016,ASN00004077,ASN00007170,ASN00002042,ASN00004054,ASN00007010,ASN00003008,ASN00007058,AM000037700,AQC00914873,ASN00008034,ASN00007055,ASN00006082,ASN00007167,ASN00008001,AGM00060457,AG000060611,ASN00005057,AQC00914424,AM000037792,ASN00006056,ASN00003062,AJ000037831,ASN00006075,ASN00006055,ASN00007198,AJ000037957,ASN00003077,ASN00003030,ASN00005049,ASN00008009,AQC00914902,ASN00007137,ARM00087289,ASN00006100,ASN00003018,ASN00006097,AGM00060550,ASN00008035,ASN00006092,ARM00087903,ASN00007002,ARM00087162,ASM00094998,ASN00003063,ASN00005072,ASN00007140,ASN00003048,AGM00060559,ASN00007600,ASN00004070,AO000066410,ASN00008014,ASN00001010,AM000037781,AFM00040990,AJ000037898,ARM00087467,ASN00005000,ARM00087320,AGM00060690,ASN00003010,AJ000037922,ASN00007065,ASN00002046,ASN00007093,ASN00004104,ASN00008040,ASN00008006,ARM00087166,AJ000037888,ASN00007056,AM000037798,ASN00003105,AJ000037769,ARM00087480,ASN00003078,ASN00004103,AEM00041194,ASN00007024,AR000087155,ASN00002048,ASN00006094,ASN00003098,ASN00004032,ARM00087222,ARM00087576,ASN00008071,ASN00005047,ARM00087641,ASN00002064,ASN00007042,ASN00007117,ASN00008082,ASN00007129,ASN00002043,ASN00007098,AGM00060557,AM000037958,AE000041196,AGM00060425,ASN00008039,AGM00060421,ASN00005010,AJ000037675,ASN00006042,ASN00006061,ASN00006089,ASN00002013,ARM00087509,ASN00002010,ASN00002058,AGM00060630,ASN00006078,ASN00001022,ASN00004097,ASN00007103,ASM00094995,ASN00001016,ASN00008053,ASN00004076,ASN00007006,ASN00001026,ARM00087420,ASN00007003,ASN00004042,ASN00007119,ASN00005046,ASN00007078,ASN00007052,ASN00007124,ASN00003091,ASN00006005,AR000875440,ASN00004007,ASN00003004,ASN00006024,ASN00003037,AGE00147714,ASN00004068,ASN00007175,AGM00060549,ASN00004003,ASN00005089,ASN00006101,AGE00147780,ASN00007142,AM000037787,AGM00060415,ASN00007165,ASN00007046,ASN00003085,AGM00060607,ARM00087814,ASN00005001,ASN00007178,ASN00005069,AGE00147713,AGM00060468,ASN00006049,ARM00087736,ASN00008107,ASN00007059,ASN00001008,ASN00004071,AR000873050,ASN00007196,ASN00003032,AGM00060410,AQC00914822,AR000087925,ASN00004051,AEM00041218,AJ000037895,ASN00008062,ASN00007181,ASN00005050,ASN00001019,AR000000007,ARM00087880,AJ000037756,AR000000013,ASN00007008,ARM00087637,ASN00008116,ASN00001032,ASN00004027,ASN00007204,ASN00008043,ASN00003023,ASN00008109,ASN00003065,ASN00006034,ASN00005064,ARM00087178,AM000037875,ASN00007004,ASN00002055,ARM00087823,ASN00007202,AJ000037605,AM000037873,ASN00007174,ASN00007116,ASN00007005,AJ000037753,AGM00060467,AM000037959,ASN00007105,ASN00003081,ASN00007035,ASN00007156,ASN00006046,AJ000037893,ASN00006057,AGE00147710,ASN00004106,AR000000014,ASN00006072,AJ000037832,ASN00004074,ASN00006007,ASN00005048,AM000037693,ASN00008088,ASN00007068,AJ000037941,ASN00006017,ASN00003069,ASN00006027,ASN00006060,ASN00005029,ASN00005044,ASN00001025,AQC00914397,ASN00008077,ASN00007092,ASN00004084,ASN00002063,AGE00147705,ASN00007077,ASN00003047,ASN00008090,ASN00008026,ASN00006026,ASN00007014,ASN00003090,ASN00007097,ASN00001006,ASN00006099,ASN00006085,AJ000037835,ASN00002044,ASN00003011,ASN00006062,AGM00060536,ASN00007076,ASN00006054,AQC00914005,ASN00007141,AGM00060522,ASN00007090,ASN00008102,ASN00007084,ASN00005018,AJ000037844,ASN00006004,ASN00007072,ASN00004021,ASN00006074,ARM00087022,ASN00005043,ASN00003089,ASN00003076,ASN00007087,ASN00006084,ASN00005026,ASN00004053,ASN00004045,ASN00007022,ASN00008123,ASN00004101,AGE00147719,AR000000009,ASN00007062,ASN00007135,ASN00007013,ASN00008094,ARM00087640,ASN00006045,AGM00060507,ASN00003040,AR000000005,ASN00007063,AGE00147711,ASN00006058,ASN00002052,ASN00003029,AJ000037656,AM000037708,AR000087828,AJ000037989,AGM00060419,AJ000037740,ASN00007070,ASN00006079,ASN00004083,ASN00005017,AJ000037869,ASN00008084,ASN00004024,ASN00002017,ASN00004093,ASN00003055,ASN00004096,ARM00087648,ASN00008091,ASN00007205,ASN00007021,ASN00006011,ASN00008127,ASN00005038,ASN00007037,AMM00037717,ASN00007151,ASN00007149,ARM00087349,ASN00007136,ASN00003084,ARM00087563,ASN00004038,AGM00060490,ASN00002021,ASN00007126,ASN00008113,ASN00006098,ASN00006102,ASN00001012,AR000087129,ARM00087784,ASN00004012,AGM00060452,AFM00040948,ASN00004039,AM000037772,ASN00006029,ASN00005085,ASN00003075,ASN00008051,ASN00002039,ASN00008070,ASN00007166,ASN00007201,ASN00008033,ASN00002019,ASN00005063,ASN00006090,AQC00914021,AM000037682,ASN00008080,AGE00147704,ASN00004048,ARM00087395,AJ000037936,ASN00008075,ASN00006033,AM000037694,ASN00005084,ASN00008063,ASN00007101,AM000037785,ASN00004069,ASN00007147,AR000087257,AGE00147718,ASN00007108,ASN00003035,ASN00008120,ASN00007054,AJ000037735,ASN00007148,ASN00005030,AGM00060535,ASN00008007,ASN00003059,ASN00001028,AM000037686,AGM00060444,ASN00003046,ASN00008013,ASN00004000,ASN00005075,ASN00007195,ASN00006035,ASN00008078,ASN00004090,ASN00007187,ARM00087448,ASN00004015,ASN00003073,ASN00003015,ASN00005031,ASN00006016,AGE00147715,ASN00006014,ARM00087800,AJ000037923,ASN00007192,ASN00002066,ASN00008018,ASN00007160,ASN00008048,AR000087692,ASN00004010,AJ000037729,ACW00011604,AJ000037759,ASN00005090,AR000875850,AM000037695,AM000037897,ASN00007039,AM000037954,ASN00007031,ASN00006031,AGM00060571,ASN00007185,ASN00007100,ASN00006025,ASN00006095,ASN00007051,ARM00087121,ASN00004057,ASN00008085,ASN00007173,ASN00004065,ASN00003058,ASN00005041,ASN00007157,AJ000037912,AGM00060437,ASN00008118,ASN00008011,ASN00007043,AJ000037901,ASN00007172,ASN00002016,ASN00002061,ASN00003068,AGM00060360,AJ000037883,ASN00008106,AGM00060560,ARM00087213,ASN00005023,AGM00060656,ASN00007155,AJ000037978,AGM00060514,ASN00002023,AGM00060423,ASN00002051,ASN00002037,AM000037774,AR000000003,ASN00004081,ASN00008021,ASN00008103,ASN00006053,AGM00060670,ASN00008105,ASN00003074,AGM00060506,ASN00001023,ASN00008020,ASN00002047,ASN00007057,ASN00007164,ASN00005033,ARM00087593,ASN00005011,ASN00002056,ASN00008012,ASN00007176,ASN00007044,ASN00007169,ASN00007197,ASN00004016,AGE00147708,ASN00007191,ASN00007132,AJ000037849,ASN00008022,ASN00002014,AGM00060476,AG000060680,ASN00004033,AQC00914248,ASN00007095,ASN00006050,AGM00060475,AM000037704,ASN00003007,ASN00006059,AGE00147720,ASN00007085,ASN00005045,ASN00006041,ASN00008111,ASN00007080,ASN00007017,ASN00007153,AR000087344,ASN00005014,ASN00003021,ASN00005071,ASN00008092,AJ000037866,ASN00005019,ASN00008098,ASN00008057,ASN00008086,ASN00004052,ASN00007025,ASN00005039,ASN00004040,ASN00007000,ARM00087345,AR000000006,ASN00001035,ASN00007041,AG000060390,ASN00007086,AJ000037947,ASN00006107,ARM00087550,ARM00087896,ASN00008019,ARM00087688,AJ000037985,ASN00007146,AM000037683,ASN00004028,ASN00007144,ASN00006022,ASN00007184,AGM00060603,AGM00060471,ASN00003093,ASN00005051,ASN00007099,ASN00007127,AR000000011,ASN00007026,AM000037808,ASN00006106,ASN00004044,ASN00006021,ASN00002005,ASN00007071,AJ000037816,ASN00003020,ASN00005007,ASN00007069,ASN00007190,ASN00007106,AQC00914138,ASN00008093,ASN00006051,ASN00006093,ASN00005037,ARM00087791,ASN00003017,AQC00914135,AR000000015,ASN00003051,ASN00008059,ASN00007102,ASN00005095,ASN00004063,ASN00006087,AM000037711,ASN00007060,ASN00008061,AGM00060566,ASN00007082,AM000037802,ARM00087322,ASN00004006,AGM00060430,ASN00004031,ASN00006091,ASN00003042,AGM00060445,ASN00008027,ASN00003013,ASN00006037,ARM00087497,ASN00006020,ASN00007016,ASN00008100,ASN00008058,ASN00007040,ASN00001030,ASN00001001,ASN00008072,ASN00006063,AR000877500,ASN00008099,ASN00008089,AR000087534,ASN00004079,AM000037876,ASN00007130,ASN00006044,ASN00002003,ASN00008115,ARM00087774,ASN00006103,ASN00002006,AGM00060461,ASM00094275,AJ000037899,ASN00008079,ARM00087904,AM000037801,ASN00002075,ASN00006043,ASN00002007,ASN00003086,AQC00914149,ASN00006088,AJ000037744,ASN00006039,AR000087374,ASN00006096,ASN00007012,ASN00002036,AQC00914869,ASN00004061,ARM00087311,ASN00008004,AM000037719,ASN00008030,ASN00004058,ASN00007159,ASN00008000,ASN00005020,ASN00004008,AJ000037636,ARM00087328,ASN00004055,ASN00004002,ASN00001020,ASN00008049,AM000037713,ASN00007120,ASN00005066,ASN00007112,ASN00006008,ASN00005022,ASN00004014,AJ000037579,ASN00002067,ASN00008087,ASN00005078,AJ000037734,AM000037880,AR000087270,ASN00006076,ASN00005093,ASN00005013,AQC00914912,ASN00007114,AQC00914060,ASN00008029,ASN00007023,ASN00007001,AJ000037674,ASN00003028,ASN00004034,ASN00005086,ASN00005009,ASN00008124,ASN00005079,ASN00008112,ASN00007066,ASN00007200,ASN00001031,ASN00007075,ASN00004023,ASN00006001,ASN00004092,ASN00007079,AM000037706,ASN00004041,ASN00006073,ASN00007083,AR000087418,AM000037887,ASN00007091,ARM00087506,ASN00008025,ASN00007096,ASN00004020,ASN00003064,AR000087860,ASN00004047,ASN00006028,ASN00005024,AGM00060555,AM000037608,ASN00006065,ASN00003001,ASN00008081,ASN00006015,ASN00008083,AJ000037902,ASN00003056,AM000037609,AF000040930,ASN00004001,ASN00008028,AJ000037946,AGM00060355,ASN00008037,ASN00005070,AGE00147712,ARM00087453,ASN00005083,ASN00004035,AGM00060353,AR000087217,ASN00004064,ASN00007161,ASN00007122,AM000037884,ASN00003092,ASN00007019,ASN00005042,ASN00005036,ARM00087645,AR000000008,ASN00007030,ASN00001024,ASN00006023,ASN00007162,ASN00007028,ASN00002009,ASN00002040,AJ000037962,ASN00003072,ASN00007134,ASN00007011,ASN00008064,AGM00060515,AQC00914594,ASN00004025,ASM00094940,ASN00008066,ASN00007029,ASN00002025,ASN00007111,ASN00007036,ASN00008101,ARM00087244,ASN00005034,ASN00002030,ASN00006052,ASN00008117,AM000037874,ASN00004059,AGE00135039,AGM00060563,AGM00060405,AR000000002,ASN00008005,ASN00007118,AO000066447,ASN00005074,ASN00007048,ASN00008003,AJ000037661,AJ000037668,ASN00008095,ACW00011647,ASN00007007,AM000037773,AGM00060403,AGE00147709,ASN00001027,ASN00005005,ASN00001021,AQW00061705,ASN00005087,ASN00002032,ASN00003104,ASN00003000,ASN00007125,ASN00007113,ASN00007194,ASN00006077,ASN00001007,ASN00004049,AJ000037913,AJ000037742,ASN00001005,AR000000016,ASN00002059,ASN00005003,ASN00007104,ASN00007074,AGE00147794,ASN00008119,ALE00100939,AGM00060580,AM000037689,AGM00060351,ASN00003060,ASN00004037,ASN00004013,ASN00008032,AR000000010,ASN00002004,ASN00007139,ASN00004017,AJ000037639,ASN00008065,ASN00006013,ASN00004026,ASN00003006,ASN00007199,ASN00005068,ASN00008050,ASN00008122,ASN00006069,ASN00005002,ASN00007152,ASN00004062,ASN00002041,ASN00005012,AGM00060581,ASN00006068,ASN00008126,AR000087715,ASN00008036,ASN00004022,ARM00087934,ASN00007089,ASN00003079,ASN00005073,ASN00002071,AJ000037813,ASN00004085,ASN00007107,ASN00002062,ASN00006032,AGM00060602,ASN00003083,AR000000001,AGM00060402,ASN00007131,AGM00060520,ARM00087416,ASN00002060,ASN00005088,ASN00004102,ASN00003054,ASN00006006,ASN00008074,ASN00003005,ASN00002070,AJ000037861,ASN00005060,ASN00002065,AR000087803,AFM00040938,AR000087065,ASN00007050,ASN00002002,ASN00006066,AR000087007,ASN00007047,ASN00008023,ASN00008073,ASN00007158,ASN00006010,ASN00006071,ASN00007115,ASN00006000,ASN00004043,ASN00006019,ASN00008042,ASN00008108
AU,AU,AR,AU,AU,AU,AU,AU,AM,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AZ,AR,AU,DZ,AU,AU,AU,AU,AU,AZ,AM,AU,AU,AU,AU,AU,AU,AR,AU,AZ,AU,AZ,AU,AR,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AU,AR,AR,AU,AU,AU,AZ,AU,AU,AU,AU,AM,AU,AU,AM,DZ,AU,AU,AU,AM,AU,US,DZ,AU,AZ,AU,AR,AU,AU,AU,AU,AU,US,AU,AU,AU,AU,AU,AU,AE,AU,AU,AU,AU,AZ,AU,AM,AU,AR,AU,AU,AU,AU,AU,AU,AU,AZ,AU,AU,TR,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AM,AU,AU,AU,AU,DZ,AU,AU,AU,AU,DZ,AU,AU,AZ,AU,AU,AO,DZ,AU,AZ,AU,DZ,AO,AU,AU,AM,AU,IR,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AZ,AU,AU,AU,AZ,DZ,AU,AR,AU,AU,DZ,AU,AL,AZ,AU,AU,AU,AL,AU,AU,AU,AU,AU,AU,AU,AU,DZ,AM,AU,AU,AU,AU,AU,AU,AU,AM,AR,AU,AU,AR,AR,AU,DZ,AU,AU,AU,AU,AU,AM,AO,AU,AR,AR,DZ,AU,DZ,DZ,AU,AU,AU,AU,AU,US,AU,US,AU,AU,AU,AU,AM,AU,AU,AO,AU,AU,AU,AU,AU,AU,AU,AZ,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AR,AU,AZ,AU,AU,AM,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AM,US,AU,AU,AU,AU,AU,DZ,DZ,AU,US,AM,AU,AU,AZ,AU,AU,AU,AZ,AU,AU,AU,AU,US,AU,AR,AU,AU,AU,DZ,AU,AU,AR,AU,AR,AU,AU,AU,AU,AU,DZ,AU,AU,AO,AU,AU,AM,AF,AZ,AR,AU,AR,DZ,AU,AZ,AU,AU,AU,AU,AU,AU,AR,AZ,AU,AM,AU,AZ,AR,AU,AU,AE,AU,AR,AU,AU,AU,AU,AR,AR,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,DZ,AM,AE,DZ,AU,DZ,AU,AZ,AU,AU,AU,AU,AR,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,DZ,AU,AU,DZ,AU,AU,AU,DZ,AU,AM,DZ,AU,AU,AU,DZ,AR,AU,AU,AU,DZ,DZ,AU,AR,AU,AU,AU,AU,AR,AU,AU,DZ,US,AR,AU,AE,AZ,AU,AU,AU,AU,AR,AR,AZ,AR,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AM,AU,AU,AR,AU,GE,AM,AU,AU,AU,AZ,DZ,AM,AU,AU,AU,AU,AU,AZ,AU,DZ,AU,AR,AU,AZ,AU,AU,AU,AM,AU,AU,AZ,AU,AU,AU,AU,AU,AU,AU,US,AU,AU,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AZ,AU,AU,AU,DZ,AU,AU,US,AU,DZ,AU,AU,AU,AU,AZ,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,DZ,AR,AU,AU,AU,AU,AR,AU,DZ,AU,AR,AU,DZ,AU,AU,AU,AZ,AM,AR,AZ,DZ,AZ,AU,AU,AU,AU,AZ,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AM,AU,AU,AR,AU,AU,AR,AU,DZ,AU,AU,AU,AU,AU,AU,AR,AR,AU,DZ,AF,AU,AM,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,US,AM,AU,DZ,AU,AR,AZ,AU,AU,AM,AU,AU,AU,AM,AU,AU,AR,DZ,AU,AU,AU,AU,AZ,AU,AU,DZ,AU,AU,AU,AM,DZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,DZ,AU,AR,AZ,AU,AU,AU,AU,AU,AR,AU,AZ,AG,AZ,AU,AR,AM,AM,AU,AM,AU,AU,DZ,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AZ,DZ,AU,AU,AU,AZ,AU,AU,AU,AU,DZ,AZ,AU,DZ,AR,AU,DZ,AU,AZ,DZ,AU,DZ,AU,AU,AM,AR,AU,AU,AU,AU,DZ,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,DZ,AU,AU,AZ,AU,AU,DZ,DZ,AU,US,AU,AU,DZ,AM,AU,AU,DZ,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AR,AU,AU,DZ,AU,AZ,AU,AR,AR,AU,AR,AZ,AU,AM,AU,AU,AU,AU,DZ,DZ,AU,AU,AU,AU,AR,AU,AM,AU,AU,AU,AU,AU,AZ,AU,AU,AU,AU,AU,US,AU,AU,AU,AU,AR,AU,US,AR,AU,AU,AU,AU,AU,AU,AM,AU,AU,DZ,AU,AM,AR,AU,DZ,AU,AU,AU,DZ,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AR,AU,AM,AU,AU,AU,AU,AR,AU,AU,DZ,AU,AZ,AU,AR,AM,AU,AU,AU,AU,US,AU,AZ,AU,AR,AU,AU,AU,US,AU,AR,AU,AM,AU,AU,AU,AU,AU,AU,AZ,AR,AU,AU,AU,AU,AM,AU,AU,AU,AU,AU,AU,AZ,AU,AU,AU,AZ,AM,AR,AU,AU,AU,US,AU,US,AU,AU,AU,AZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AM,AU,AU,AU,AR,AM,AU,AR,AU,AU,AU,AU,AR,AU,AU,AU,DZ,AM,AU,AU,AU,AU,AU,AZ,AU,AM,AF,AU,AU,AZ,DZ,AU,AU,DZ,AR,AU,AU,DZ,AR,AU,AU,AU,AM,AU,AU,AU,AU,AR,AR,AU,AU,AU,AU,AU,AU,AU,AZ,AU,AU,AU,AU,DZ,US,AU,AU,AU,AU,AU,AU,AU,AU,AR,AU,AU,AU,AU,AM,AU,DZ,DZ,DZ,AR,AU,AU,AO,AU,AU,AU,AZ,AZ,AU,AG,AU,AM,DZ,DZ,AU,AU,AU,US,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AZ,AZ,AU,AR,AU,AU,AU,AU,DZ,AU,AL,DZ,AM,DZ,AU,AU,AU,AU,AR,AU,AU,AU,AZ,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,DZ,AU,AU,AR,AU,AU,AR,AU,AU,AU,AU,AZ,AU,AU,AU,AU,DZ,AU,AR,DZ,AU,DZ,AR,AU,AU,AU,AU,AU,AU,AU,AU,AZ,AU,AU,AR,AF,AR,AU,AU,AU,AR,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU,AU
